id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,active_to_booked,days
kh2lfj0er9,2013-01-09,2013-01-09,2013-01-15,FEMALE,29.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Safari,US,6 days 00:00:00.000000000,6.0
9t89fbx830,2013-01-09,2013-01-09,2013-08-28,MALE,32.0,facebook,0,en,seo,yahoo,linked,Web,Windows Desktop,Firefox,US,231 days 00:00:00.000000000,231.0
evh3wvk6iu,2013-01-09,2013-01-09,2013-08-19,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US,222 days 00:00:00.000000000,222.0
7idwyu5s7y,2013-01-09,2013-01-09,2013-01-10,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
mgw23tgenz,2013-01-09,2013-01-09,2013-01-11,FEMALE,30.0,facebook,21,en,direct,direct,linked,Web,Mac Desktop,Safari,GB,2 days 00:00:00.000000000,2.0
t0o9xd14hx,2013-01-09,2013-01-09,2013-01-11,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
ouza32ixy0,2013-01-09,2013-01-09,2013-04-11,FEMALE,48.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR,92 days 00:00:00.000000000,92.0
k2xxq9k3au,2013-01-10,2013-01-10,2013-05-12,FEMALE,32.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US,122 days 00:00:00.000000000,122.0
x11w2mis2y,2013-01-10,2013-01-10,2013-09-04,MALE,35.0,facebook,0,en,sem-brand,bing,omg,Web,Windows Desktop,IE,US,237 days 00:00:00.000000000,237.0
6pfckexwna,2013-01-10,2013-01-10,2013-06-03,MALE,58.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other,144 days 00:00:00.000000000,144.0
6pgyfxaku4,2013-01-10,2013-01-10,2013-01-24,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,14 days 00:00:00.000000000,14.0
0piwnequmx,2013-01-10,2013-01-10,2013-01-10,MALE,31.0,basic,0,en,sem-brand,google,tracked-other,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
57g5e222uf,2013-01-10,2013-01-10,2013-01-12,MALE,23.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,2 days 00:00:00.000000000,2.0
m5k387ai3p,2013-01-10,2013-01-10,2013-01-10,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
s7n71jet9q,2013-01-10,2013-01-10,2013-01-11,MALE,38.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other,1 days 00:00:00.000000000,1.0
m9j96oafkr,2013-01-10,2013-01-10,2013-01-25,FEMALE,34.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,other,15 days 00:00:00.000000000,15.0
w2xrmsdgod,2013-01-10,2013-01-10,2013-03-27,MALE,59.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,76 days 00:00:00.000000000,76.0
nasr41l7wh,2013-01-10,2013-01-10,2013-01-10,MALE,41.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
veyo1hosd0,2013-01-10,2013-01-10,2013-03-08,FEMALE,32.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,57 days 00:00:00.000000000,57.0
dzssrqzuza,2013-01-10,2013-01-10,2013-01-10,FEMALE,34.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
r7pirti9as,2013-01-10,2013-01-10,2013-12-17,MALE,27.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,341 days 00:00:00.000000000,341.0
k55x7b1jzx,2013-01-10,2013-01-10,2013-01-10,FEMALE,29.0,facebook,0,en,sem-brand,google,product,Web,iPad,Mobile Safari,FR,0 days 00:00:00.000000000,0.0
acx628xbp2,2013-01-10,2013-01-10,2014-01-09,FEMALE,52.0,facebook,0,en,other,other,linked,Web,Windows Desktop,IE,US,364 days 00:00:00.000000000,364.0
mlwvmcbolq,2013-01-10,2013-01-10,2013-01-15,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,5 days 00:00:00.000000000,5.0
icj0emn7q2,2013-01-10,2013-01-10,2013-01-27,FEMALE,24.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,17 days 00:00:00.000000000,17.0
4u6psxdq6v,2013-01-10,2013-01-10,2013-01-20,FEMALE,43.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other,10 days 00:00:00.000000000,10.0
ai44et1nko,2013-01-10,2013-01-10,2013-04-08,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,GB,88 days 00:00:00.000000000,88.0
egvkfjo8je,2013-01-10,2013-01-10,2013-01-15,FEMALE,50.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,5 days 00:00:00.000000000,5.0
mx6cw78gpn,2013-01-10,2013-01-10,2013-01-11,MALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
rpc6biszo6,2013-01-10,2013-01-10,2013-01-12,MALE,43.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
3qppw4xd25,2013-01-10,2013-01-10,2013-01-12,MALE,34.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,FR,2 days 00:00:00.000000000,2.0
c9laz4sxvj,2013-01-10,2013-01-10,2013-04-08,MALE,40.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,other,88 days 00:00:00.000000000,88.0
tm4y6cro71,2013-01-10,2013-01-10,2013-02-01,MALE,36.0,facebook,0,en,direct,direct,product,Web,Mac Desktop,Safari,US,22 days 00:00:00.000000000,22.0
s5ivsdc6c1,2013-01-10,2013-01-10,2013-02-09,FEMALE,44.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,ES,30 days 00:00:00.000000000,30.0
wid3ugnduz,2013-01-10,2013-01-10,2013-01-30,MALE,29.0,facebook,0,no,sem-brand,google,omg,Web,Mac Desktop,Safari,US,20 days 00:00:00.000000000,20.0
rsoedushuj,2013-01-10,2013-01-10,2013-01-11,FEMALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
83w6g9nxpa,2013-01-10,2013-01-10,2013-03-12,MALE,31.0,basic,0,en,seo,google,tracked-other,Web,Mac Desktop,Chrome,US,61 days 00:00:00.000000000,61.0
k7idqchpv1,2013-01-10,2013-01-10,2013-03-28,FEMALE,51.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,77 days 00:00:00.000000000,77.0
lctbbl1dsc,2013-01-11,2013-01-11,2013-01-11,MALE,48.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NL,0 days 00:00:00.000000000,0.0
wcw5qgq3tq,2013-01-11,2013-01-11,2013-02-12,FEMALE,29.0,basic,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,US,32 days 00:00:00.000000000,32.0
o2hlsebt0c,2013-01-11,2013-01-11,2013-01-15,FEMALE,47.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,4 days 00:00:00.000000000,4.0
i7xegvxq89,2013-01-11,2013-01-11,2013-01-12,FEMALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
67klc4elw3,2013-01-11,2013-01-11,2013-01-11,FEMALE,67.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
1y6szg5emz,2013-01-11,2013-01-11,2013-05-11,MALE,44.0,facebook,0,en,content,facebook,omg,Web,Windows Desktop,IE,DE,120 days 00:00:00.000000000,120.0
q0l8tmkbs8,2013-01-11,2013-01-11,2013-10-14,FEMALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,DE,276 days 00:00:00.000000000,276.0
zsa31nrgcc,2013-01-11,2013-01-11,2013-01-12,MALE,40.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
8gejmgf780,2013-01-11,2013-01-11,2013-01-18,FEMALE,41.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US,7 days 00:00:00.000000000,7.0
3kuejmi19q,2013-01-11,2013-01-11,2013-07-23,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,193 days 00:00:00.000000000,193.0
3b9kuelwwz,2013-01-11,2013-01-11,2013-01-12,FEMALE,45.0,basic,0,en,sem-non-brand,vast,linked,Web,Windows Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
9tqjm6q7zz,2013-01-11,2013-01-11,2013-11-09,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,302 days 00:00:00.000000000,302.0
gldfig7ffq,2013-01-11,2013-01-11,2013-01-18,MALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,7 days 00:00:00.000000000,7.0
6ww1p8hcik,2013-01-11,2013-01-11,2013-01-12,FEMALE,63.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
rnhghbqi10,2013-01-11,2013-01-11,2013-01-12,MALE,36.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
7cxb9eg2ar,2013-01-12,2013-01-12,2013-01-12,FEMALE,43.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,GB,0 days 00:00:00.000000000,0.0
t03nm3l1wy,2013-01-12,2013-01-12,2013-01-17,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,5 days 00:00:00.000000000,5.0
b6q3vycdtu,2013-01-12,2013-01-12,2013-02-06,FEMALE,28.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,25 days 00:00:00.000000000,25.0
wmonjlwb4e,2013-01-12,2013-01-12,2013-01-12,MALE,27.0,facebook,0,en,direct,direct,product,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
odrh7edfkh,2013-01-12,2013-01-12,2013-01-18,MALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,6 days 00:00:00.000000000,6.0
gvifidz2ed,2013-01-12,2013-01-12,2013-01-14,FEMALE,61.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
ez4p56lkjb,2013-01-12,2013-01-12,2013-02-01,FEMALE,56.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,IE,US,20 days 00:00:00.000000000,20.0
ppjhbbcea8,2013-01-12,2013-01-12,2013-05-12,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,120 days 00:00:00.000000000,120.0
2zcf2rmnef,2013-01-12,2013-01-12,2013-01-13,MALE,37.0,basic,12,en,api,other,linked,iOS,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
4ynsw9ms31,2013-01-12,2013-01-12,2013-02-08,MALE,48.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Safari,other,27 days 00:00:00.000000000,27.0
6nh88r6xlt,2013-01-12,2013-01-12,2013-01-15,FEMALE,25.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,US,3 days 00:00:00.000000000,3.0
w2kvgl7iup,2013-01-12,2013-01-12,2013-06-15,FEMALE,37.0,facebook,0,en,other,other,tracked-other,Web,Windows Desktop,Safari,other,154 days 00:00:00.000000000,154.0
21u4mlnra7,2013-01-12,2013-01-12,2013-06-04,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,ES,143 days 00:00:00.000000000,143.0
ynmu38syjb,2013-01-12,2013-01-12,2013-06-04,FEMALE,57.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,other,143 days 00:00:00.000000000,143.0
mlsl7z0k83,2013-01-13,2013-01-13,2013-01-13,MALE,31.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
p8ood6alsh,2013-01-13,2013-01-13,2013-05-28,MALE,45.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,135 days 00:00:00.000000000,135.0
jxyawq3b89,2013-01-13,2013-01-13,2013-06-09,FEMALE,24.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,147 days 00:00:00.000000000,147.0
sf6ot0nnq8,2013-01-13,2013-01-13,2013-01-13,FEMALE,38.0,facebook,0,en,direct,direct,linked,Web,Android Phone,Chrome Mobile,US,0 days 00:00:00.000000000,0.0
tmqvrrfz6x,2013-01-13,2013-01-13,2013-01-15,FEMALE,50.0,facebook,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,DE,2 days 00:00:00.000000000,2.0
qov1qlubxy,2013-01-13,2013-01-13,2013-01-14,FEMALE,58.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
qvtd249ylj,2013-01-13,2013-01-13,2013-01-17,FEMALE,29.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,4 days 00:00:00.000000000,4.0
9axkvwrb89,2013-01-13,2013-01-13,2013-01-13,MALE,65.0,facebook,0,en,sem-non-brand,vast,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
b9n4kksuhz,2013-01-13,2013-01-13,2013-02-23,FEMALE,49.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,GB,41 days 00:00:00.000000000,41.0
2zglu5bpyx,2013-01-14,2013-01-14,2013-01-14,MALE,39.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
6mn7wu6qqn,2013-01-14,2013-01-14,2013-01-14,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
0839ex9ycv,2013-01-14,2013-01-14,2013-02-28,MALE,40.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,45 days 00:00:00.000000000,45.0
ew4ds20wne,2013-01-14,2013-01-14,2013-11-20,FEMALE,39.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,310 days 00:00:00.000000000,310.0
6ilsivlzdy,2013-01-14,2013-01-14,2013-01-15,FEMALE,34.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
glxzc1zdix,2013-01-14,2013-01-14,2013-01-18,FEMALE,45.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,IE,US,4 days 00:00:00.000000000,4.0
p6s88peien,2013-01-14,2013-01-14,2013-03-17,MALE,29.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,other,62 days 00:00:00.000000000,62.0
r5n70j2w6v,2013-01-14,2013-01-14,2013-04-03,FEMALE,31.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,79 days 00:00:00.000000000,79.0
no0buu69p0,2013-01-14,2013-01-14,2013-01-15,MALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
ijlz1anfeg,2013-01-14,2013-01-14,2013-01-21,MALE,32.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,DE,7 days 00:00:00.000000000,7.0
evqeh71ok8,2013-01-14,2013-01-14,2013-01-19,FEMALE,33.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,5 days 00:00:00.000000000,5.0
73log6tw4j,2013-01-14,2013-01-14,2013-01-16,FEMALE,28.0,facebook,0,en,other,other,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
122t306xu7,2013-01-14,2013-01-14,2013-05-21,FEMALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,127 days 00:00:00.000000000,127.0
2tynwfaokw,2013-01-14,2013-01-14,2013-01-16,FEMALE,39.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,2 days 00:00:00.000000000,2.0
lj1e8mkhu2,2013-01-14,2013-01-14,2013-03-03,FEMALE,34.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Safari,US,48 days 00:00:00.000000000,48.0
2qj9om5auq,2013-01-14,2013-01-14,2013-06-25,FEMALE,42.0,facebook,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US,162 days 00:00:00.000000000,162.0
p4u7fa0n00,2013-01-14,2013-01-14,2013-01-23,FEMALE,44.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,9 days 00:00:00.000000000,9.0
a9095soggf,2013-01-14,2013-01-14,2013-02-06,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,23 days 00:00:00.000000000,23.0
sp14j731nk,2013-01-14,2013-01-14,2013-10-15,MALE,30.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Chrome,US,274 days 00:00:00.000000000,274.0
8wfot0vj28,2013-01-14,2013-01-14,2013-01-14,MALE,26.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
kq3qqw55rg,2013-01-15,2013-01-15,2013-01-15,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
qs3krtn257,2013-01-15,2013-01-15,2013-01-15,MALE,40.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
ih8dbdyrmy,2013-01-15,2013-01-15,2013-01-21,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,6 days 00:00:00.000000000,6.0
8i0vhv2rqo,2013-01-15,2013-01-15,2013-10-12,FEMALE,32.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other,270 days 00:00:00.000000000,270.0
1039bx3dyq,2013-01-15,2013-01-15,2013-06-30,MALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,166 days 00:00:00.000000000,166.0
eo8t0aejj7,2013-01-15,2013-01-15,2013-01-16,FEMALE,29.0,facebook,0,en,other,facebook,tracked-other,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
7yozgl2iiq,2013-01-15,2013-01-15,2013-03-07,MALE,35.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US,51 days 00:00:00.000000000,51.0
ll5pub5twz,2013-01-15,2013-01-15,2013-01-28,MALE,45.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,13 days 00:00:00.000000000,13.0
c5kc2rr710,2013-01-15,2013-01-15,2013-01-15,FEMALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
z123nud8ft,2013-01-15,2013-01-15,2013-01-17,MALE,42.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
x843f26kop,2013-01-15,2013-01-15,2013-01-16,MALE,26.0,facebook,0,ja,direct,direct,linked,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
6ey7ohfzx8,2013-01-15,2013-01-15,2013-10-03,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,261 days 00:00:00.000000000,261.0
ryxxdwhphw,2013-01-15,2013-01-15,2013-01-15,MALE,65.0,facebook,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
m56k3bv1qu,2013-01-15,2013-01-15,2013-04-12,MALE,35.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,IT,87 days 00:00:00.000000000,87.0
s2wp1rx0f6,2013-01-15,2013-01-15,2013-10-01,MALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,259 days 00:00:00.000000000,259.0
55kum2irfv,2013-01-15,2013-01-15,2013-03-21,FEMALE,35.0,basic,0,ko,direct,direct,linked,Web,Windows Desktop,IE,US,65 days 00:00:00.000000000,65.0
kmj2o5h4b0,2013-01-15,2013-01-15,2013-01-15,MALE,45.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
zkvvbdacpt,2013-01-15,2013-01-15,2013-01-15,MALE,38.0,facebook,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
5b99769njk,2013-01-15,2013-01-15,2013-01-15,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,IT,0 days 00:00:00.000000000,0.0
6zhkou0fw1,2013-01-15,2013-01-15,2013-01-17,FEMALE,32.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
ean075qxm0,2013-01-15,2013-01-15,2013-01-18,FEMALE,52.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,FR,3 days 00:00:00.000000000,3.0
dhljp5l5an,2013-01-15,2013-01-15,2013-01-31,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,16 days 00:00:00.000000000,16.0
ow59aswe24,2013-01-15,2013-01-15,2013-08-06,FEMALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other,203 days 00:00:00.000000000,203.0
c27lewwbs8,2013-01-15,2013-01-15,2013-03-27,FEMALE,33.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,71 days 00:00:00.000000000,71.0
hbnup1df87,2013-01-15,2013-01-15,2013-01-16,MALE,35.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
n98kreqpmu,2013-01-15,2013-01-15,2013-02-05,FEMALE,33.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,US,21 days 00:00:00.000000000,21.0
f66zsv2j18,2013-01-15,2013-01-15,2013-01-17,FEMALE,42.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
352xoekpbc,2013-01-15,2013-01-15,2013-01-16,MALE,23.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
8gbpiyvm34,2013-01-15,2013-01-15,2013-05-17,FEMALE,23.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NL,122 days 00:00:00.000000000,122.0
nfpxkqzdca,2013-01-16,2013-01-16,2013-01-17,MALE,34.0,basic,0,en,other,other,omg,Web,Windows Desktop,IE,US,1 days 00:00:00.000000000,1.0
bdg5ahtc6b,2013-01-16,2013-01-16,2013-01-19,FEMALE,44.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,3 days 00:00:00.000000000,3.0
yxkzapcu4v,2013-01-16,2013-01-16,2013-01-22,FEMALE,35.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,6 days 00:00:00.000000000,6.0
yfcq4guys4,2013-01-16,2013-01-16,2013-01-17,FEMALE,53.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,FR,1 days 00:00:00.000000000,1.0
fsx6h6rko1,2013-01-16,2013-01-16,2013-01-18,FEMALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
pf3rrs5mhb,2013-01-16,2013-01-16,2013-11-03,MALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,291 days 00:00:00.000000000,291.0
63pbnueb4s,2013-01-16,2013-01-16,2013-01-16,FEMALE,29.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
xbx4s8azp5,2013-01-16,2013-01-16,2013-01-18,MALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,2 days 00:00:00.000000000,2.0
m300zpa727,2013-01-16,2013-01-16,2013-06-04,FEMALE,53.0,facebook,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Chrome,US,139 days 00:00:00.000000000,139.0
v31lxqbt1f,2013-01-16,2013-01-16,2013-01-16,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
z8e347bq6m,2013-01-16,2013-01-16,2013-09-08,MALE,40.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,235 days 00:00:00.000000000,235.0
s5md0xwree,2013-01-27,2013-01-16,2013-01-16,FEMALE,41.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
jf34d9hait,2013-01-16,2013-01-16,2013-01-18,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
102glyd97u,2013-01-16,2013-01-16,2014-01-11,MALE,26.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,other,360 days 00:00:00.000000000,360.0
mo238uuovi,2013-01-16,2013-01-16,2013-01-16,MALE,24.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
z0fm2xjxza,2013-01-16,2013-01-16,2013-01-17,FEMALE,26.0,facebook,0,en,seo,bing,linked,Web,Windows Desktop,IE,US,1 days 00:00:00.000000000,1.0
wvoksak5yn,2013-01-16,2013-01-16,2013-01-25,FEMALE,33.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,9 days 00:00:00.000000000,9.0
mao4gjz96t,2013-01-16,2013-01-16,2013-11-12,MALE,49.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,300 days 00:00:00.000000000,300.0
6iabpkwvt7,2013-01-16,2013-01-16,2013-01-24,MALE,48.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,8 days 00:00:00.000000000,8.0
07904n83ae,2013-01-16,2013-01-16,2013-04-30,MALE,30.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,CA,104 days 00:00:00.000000000,104.0
lyntrjyki9,2013-01-16,2013-01-16,2013-01-17,MALE,26.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
0pdvyvpqfe,2013-01-16,2013-01-16,2013-01-18,MALE,43.0,facebook,0,en,seo,google,omg,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
pgej85lplu,2013-01-16,2013-01-16,2013-01-18,FEMALE,58.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,ES,2 days 00:00:00.000000000,2.0
we9w7jxpze,2013-01-17,2013-01-17,2013-03-05,MALE,22.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,47 days 00:00:00.000000000,47.0
p9w46malus,2013-01-17,2013-01-17,2014-01-13,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,361 days 00:00:00.000000000,361.0
