id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
kh2lfj0er9,2013-01-09:00:00:00,2013-01-09:20:33:49,2013-01-15:00:00:00,FEMALE,29.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
9t89fbx830,2013-01-09:00:00:00,2013-01-09:21:21:41,2013-08-28:00:00:00,MALE,32.0,facebook,0,en,seo,yahoo,linked,Web,Windows Desktop,Firefox,US
evh3wvk6iu,2013-01-09:00:00:00,2013-01-09:22:13:24,2013-08-19:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
7idwyu5s7y,2013-01-09:00:00:00,2013-01-09:22:30:24,2013-01-10:00:00:00,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
mgw23tgenz,2013-01-09:00:00:00,2013-01-09:23:01:37,2013-01-11:00:00:00,FEMALE,30.0,facebook,21,en,direct,direct,linked,Web,Mac Desktop,Safari,GB
t0o9xd14hx,2013-01-09:00:00:00,2013-01-09:23:32:05,2013-01-11:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
ouza32ixy0,2013-01-09:00:00:00,2013-01-09:23:54:49,2013-04-11:00:00:00,FEMALE,48.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR
k2xxq9k3au,2013-01-10:00:00:00,2013-01-10:00:03:02,2013-05-12:00:00:00,FEMALE,32.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US
x11w2mis2y,2013-01-10:00:00:00,2013-01-10:00:12:42,2013-09-04:00:00:00,MALE,35.0,facebook,0,en,sem-brand,bing,omg,Web,Windows Desktop,IE,US
6pfckexwna,2013-01-10:00:00:00,2013-01-10:00:29:09,2013-06-03:00:00:00,MALE,58.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
6pgyfxaku4,2013-01-10:00:00:00,2013-01-10:02:30:20,2013-01-24:00:00:00,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
0piwnequmx,2013-01-10:00:00:00,2013-01-10:03:20:40,2013-01-10:00:00:00,MALE,31.0,basic,0,en,sem-brand,google,tracked-other,Web,Windows Desktop,Firefox,US
57g5e222uf,2013-01-10:00:00:00,2013-01-10:03:37:19,2013-01-12:00:00:00,MALE,23.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
m5k387ai3p,2013-01-10:00:00:00,2013-01-10:03:56:53,2013-01-10:00:00:00,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
s7n71jet9q,2013-01-10:00:00:00,2013-01-10:04:17:00,2013-01-11:00:00:00,MALE,38.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
m9j96oafkr,2013-01-10:00:00:00,2013-01-10:04:49:48,2013-01-25:00:00:00,FEMALE,34.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,other
w2xrmsdgod,2013-01-10:00:00:00,2013-01-10:05:11:49,2013-03-27:00:00:00,MALE,59.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
nasr41l7wh,2013-01-10:00:00:00,2013-01-10:05:26:35,2013-01-10:00:00:00,MALE,41.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
veyo1hosd0,2013-01-10:00:00:00,2013-01-10:05:27:08,2013-03-08:00:00:00,FEMALE,32.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
dzssrqzuza,2013-01-10:00:00:00,2013-01-10:05:44:01,2013-01-10:00:00:00,FEMALE,34.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Firefox,US
r7pirti9as,2013-01-10:00:00:00,2013-01-10:06:45:37,2013-12-17:00:00:00,MALE,27.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
k55x7b1jzx,2013-01-10:00:00:00,2013-01-10:07:21:59,2013-01-10:00:00:00,FEMALE,29.0,facebook,0,en,sem-brand,google,product,Web,iPad,Mobile Safari,FR
acx628xbp2,2013-01-10:00:00:00,2013-01-10:07:56:24,2014-01-09:00:00:00,FEMALE,52.0,facebook,0,en,other,other,linked,Web,Windows Desktop,IE,US
mlwvmcbolq,2013-01-10:00:00:00,2013-01-10:08:21:31,2013-01-15:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
icj0emn7q2,2013-01-10:00:00:00,2013-01-10:08:43:55,2013-01-27:00:00:00,FEMALE,24.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
4u6psxdq6v,2013-01-10:00:00:00,2013-01-10:17:40:43,2013-01-20:00:00:00,FEMALE,43.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other
ai44et1nko,2013-01-10:00:00:00,2013-01-10:17:57:31,2013-04-08:00:00:00,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,GB
egvkfjo8je,2013-01-10:00:00:00,2013-01-10:19:21:42,2013-01-15:00:00:00,FEMALE,50.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
mx6cw78gpn,2013-01-10:00:00:00,2013-01-10:19:23:19,2013-01-11:00:00:00,MALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
rpc6biszo6,2013-01-10:00:00:00,2013-01-10:19:54:35,2013-01-12:00:00:00,MALE,43.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
3qppw4xd25,2013-01-10:00:00:00,2013-01-10:20:04:37,2013-01-12:00:00:00,MALE,34.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,FR
c9laz4sxvj,2013-01-10:00:00:00,2013-01-10:20:15:07,2013-04-08:00:00:00,MALE,40.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,other
tm4y6cro71,2013-01-10:00:00:00,2013-01-10:20:46:13,2013-02-01:00:00:00,MALE,36.0,facebook,0,en,direct,direct,product,Web,Mac Desktop,Safari,US
s5ivsdc6c1,2013-01-10:00:00:00,2013-01-10:21:06:42,2013-02-09:00:00:00,FEMALE,44.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,ES
wid3ugnduz,2013-01-10:00:00:00,2013-01-10:21:08:55,2013-01-30:00:00:00,MALE,29.0,facebook,0,no,sem-brand,google,omg,Web,Mac Desktop,Safari,US
rsoedushuj,2013-01-10:00:00:00,2013-01-10:22:03:08,2013-01-11:00:00:00,FEMALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
83w6g9nxpa,2013-01-10:00:00:00,2013-01-10:23:09:47,2013-03-12:00:00:00,MALE,31.0,basic,0,en,seo,google,tracked-other,Web,Mac Desktop,Chrome,US
k7idqchpv1,2013-01-10:00:00:00,2013-01-10:23:37:12,2013-03-28:00:00:00,FEMALE,51.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
lctbbl1dsc,2013-01-11:00:00:00,2013-01-11:00:22:57,2013-01-11:00:00:00,MALE,48.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NL
wcw5qgq3tq,2013-01-11:00:00:00,2013-01-11:00:45:30,2013-02-12:00:00:00,FEMALE,29.0,basic,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,US
o2hlsebt0c,2013-01-11:00:00:00,2013-01-11:00:50:22,2013-01-15:00:00:00,FEMALE,47.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
i7xegvxq89,2013-01-11:00:00:00,2013-01-11:01:16:16,2013-01-12:00:00:00,FEMALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
67klc4elw3,2013-01-11:00:00:00,2013-01-11:01:52:01,2013-01-11:00:00:00,FEMALE,67.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1y6szg5emz,2013-01-11:00:00:00,2013-01-11:01:59:27,2013-05-11:00:00:00,MALE,44.0,facebook,0,en,content,facebook,omg,Web,Windows Desktop,IE,DE
q0l8tmkbs8,2013-01-11:00:00:00,2013-01-11:03:53:49,2013-10-14:00:00:00,FEMALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,DE
zsa31nrgcc,2013-01-11:00:00:00,2013-01-11:05:35:05,2013-01-12:00:00:00,MALE,40.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,US
8gejmgf780,2013-01-11:00:00:00,2013-01-11:09:55:36,2013-01-18:00:00:00,FEMALE,41.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
3kuejmi19q,2013-01-11:00:00:00,2013-01-11:20:09:57,2013-07-23:00:00:00,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
3b9kuelwwz,2013-01-11:00:00:00,2013-01-11:21:03:36,2013-01-12:00:00:00,FEMALE,45.0,basic,0,en,sem-non-brand,vast,linked,Web,Windows Desktop,Firefox,US
9tqjm6q7zz,2013-01-11:00:00:00,2013-01-11:21:20:23,2013-11-09:00:00:00,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
gldfig7ffq,2013-01-11:00:00:00,2013-01-11:22:10:42,2013-01-18:00:00:00,MALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
6ww1p8hcik,2013-01-11:00:00:00,2013-01-11:23:23:40,2013-01-12:00:00:00,FEMALE,63.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
rnhghbqi10,2013-01-11:00:00:00,2013-01-11:23:48:48,2013-01-12:00:00:00,MALE,36.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
7cxb9eg2ar,2013-01-12:00:00:00,2013-01-12:00:29:58,2013-01-12:00:00:00,FEMALE,43.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,GB
t03nm3l1wy,2013-01-12:00:00:00,2013-01-12:02:06:51,2013-01-17:00:00:00,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
b6q3vycdtu,2013-01-12:00:00:00,2013-01-12:06:26:41,2013-02-06:00:00:00,FEMALE,28.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
wmonjlwb4e,2013-01-12:00:00:00,2013-01-12:06:38:30,2013-01-12:00:00:00,MALE,27.0,facebook,0,en,direct,direct,product,Web,Windows Desktop,IE,US
odrh7edfkh,2013-01-12:00:00:00,2013-01-12:07:01:07,2013-01-18:00:00:00,MALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
gvifidz2ed,2013-01-12:00:00:00,2013-01-12:07:34:34,2013-01-14:00:00:00,FEMALE,61.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
ez4p56lkjb,2013-01-12:00:00:00,2013-01-12:18:16:15,2013-02-01:00:00:00,FEMALE,56.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,IE,US
ppjhbbcea8,2013-01-12:00:00:00,2013-01-12:19:12:55,2013-05-12:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
2zcf2rmnef,2013-01-12:00:00:00,2013-01-12:19:45:50,2013-01-13:00:00:00,MALE,37.0,basic,12,en,api,other,linked,iOS,Mac Desktop,Chrome,US
4ynsw9ms31,2013-01-12:00:00:00,2013-01-12:20:05:39,2013-02-08:00:00:00,MALE,48.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Safari,other
6nh88r6xlt,2013-01-12:00:00:00,2013-01-12:21:58:14,2013-01-15:00:00:00,FEMALE,25.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,US
w2kvgl7iup,2013-01-12:00:00:00,2013-01-12:22:13:39,2013-06-15:00:00:00,FEMALE,37.0,facebook,0,en,other,other,tracked-other,Web,Windows Desktop,Safari,other
21u4mlnra7,2013-01-12:00:00:00,2013-01-12:22:55:02,2013-06-04:00:00:00,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,ES
ynmu38syjb,2013-01-12:00:00:00,2013-01-12:23:28:00,2013-06-04:00:00:00,FEMALE,57.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,other
mlsl7z0k83,2013-01-13:00:00:00,2013-01-13:00:50:03,2013-01-13:00:00:00,MALE,31.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
p8ood6alsh,2013-01-13:00:00:00,2013-01-13:05:04:33,2013-05-28:00:00:00,MALE,45.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
jxyawq3b89,2013-01-13:00:00:00,2013-01-13:08:19:25,2013-06-09:00:00:00,FEMALE,24.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
sf6ot0nnq8,2013-01-13:00:00:00,2013-01-13:08:20:33,2013-01-13:00:00:00,FEMALE,38.0,facebook,0,en,direct,direct,linked,Web,Android Phone,Chrome Mobile,US
tmqvrrfz6x,2013-01-13:00:00:00,2013-01-13:19:08:43,2013-01-15:00:00:00,FEMALE,50.0,facebook,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,DE
qov1qlubxy,2013-01-13:00:00:00,2013-01-13:20:22:54,2013-01-14:00:00:00,FEMALE,58.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US
qvtd249ylj,2013-01-13:00:00:00,2013-01-13:20:50:26,2013-01-17:00:00:00,FEMALE,29.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
9axkvwrb89,2013-01-13:00:00:00,2013-01-13:22:06:22,2013-01-13:00:00:00,MALE,65.0,facebook,0,en,sem-non-brand,vast,linked,Web,Mac Desktop,Safari,US
b9n4kksuhz,2013-01-13:00:00:00,2013-01-13:23:42:39,2013-02-23:00:00:00,FEMALE,49.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,GB
2zglu5bpyx,2013-01-14:00:00:00,2013-01-14:00:56:03,2013-01-14:00:00:00,MALE,39.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US
6mn7wu6qqn,2013-01-14:00:00:00,2013-01-14:01:47:42,2013-01-14:00:00:00,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
0839ex9ycv,2013-01-14:00:00:00,2013-01-14:02:13:41,2013-02-28:00:00:00,MALE,40.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
ew4ds20wne,2013-01-14:00:00:00,2013-01-14:02:14:10,2013-11-20:00:00:00,FEMALE,39.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
6ilsivlzdy,2013-01-14:00:00:00,2013-01-14:03:08:32,2013-01-15:00:00:00,FEMALE,34.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
glxzc1zdix,2013-01-14:00:00:00,2013-01-14:03:18:37,2013-01-18:00:00:00,FEMALE,45.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,IE,US
p6s88peien,2013-01-14:00:00:00,2013-01-14:06:02:54,2013-03-17:00:00:00,MALE,29.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,other
r5n70j2w6v,2013-01-14:00:00:00,2013-01-14:07:03:16,2013-04-03:00:00:00,FEMALE,31.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
no0buu69p0,2013-01-14:00:00:00,2013-01-14:07:34:14,2013-01-15:00:00:00,MALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
ijlz1anfeg,2013-01-14:00:00:00,2013-01-14:11:14:56,2013-01-21:00:00:00,MALE,32.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,DE
evqeh71ok8,2013-01-14:00:00:00,2013-01-14:16:24:58,2013-01-19:00:00:00,FEMALE,33.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
73log6tw4j,2013-01-14:00:00:00,2013-01-14:16:42:16,2013-01-16:00:00:00,FEMALE,28.0,facebook,0,en,other,other,linked,Web,Mac Desktop,Chrome,US
122t306xu7,2013-01-14:00:00:00,2013-01-14:18:21:32,2013-05-21:00:00:00,FEMALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
2tynwfaokw,2013-01-14:00:00:00,2013-01-14:18:32:57,2013-01-16:00:00:00,FEMALE,39.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
lj1e8mkhu2,2013-01-14:00:00:00,2013-01-14:18:33:41,2013-03-03:00:00:00,FEMALE,34.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
2qj9om5auq,2013-01-14:00:00:00,2013-01-14:20:15:41,2013-06-25:00:00:00,FEMALE,42.0,facebook,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US
p4u7fa0n00,2013-01-14:00:00:00,2013-01-14:20:30:12,2013-01-23:00:00:00,FEMALE,44.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
a9095soggf,2013-01-14:00:00:00,2013-01-14:20:59:12,2013-02-06:00:00:00,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
sp14j731nk,2013-01-14:00:00:00,2013-01-14:22:42:51,2013-10-15:00:00:00,MALE,30.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Chrome,US
8wfot0vj28,2013-01-14:00:00:00,2013-01-14:23:30:23,2013-01-14:00:00:00,MALE,26.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
kq3qqw55rg,2013-01-15:00:00:00,2013-01-15:00:26:29,2013-01-15:00:00:00,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
qs3krtn257,2013-01-15:00:00:00,2013-01-15:00:43:01,2013-01-15:00:00:00,MALE,40.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ih8dbdyrmy,2013-01-15:00:00:00,2013-01-15:01:05:58,2013-01-21:00:00:00,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
8i0vhv2rqo,2013-01-15:00:00:00,2013-01-15:01:29:23,2013-10-12:00:00:00,FEMALE,32.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other
1039bx3dyq,2013-01-15:00:00:00,2013-01-15:03:33:13,2013-06-30:00:00:00,MALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
eo8t0aejj7,2013-01-15:00:00:00,2013-01-15:04:12:56,2013-01-16:00:00:00,FEMALE,29.0,facebook,0,en,other,facebook,tracked-other,Web,Mac Desktop,Chrome,US
7yozgl2iiq,2013-01-15:00:00:00,2013-01-15:04:41:40,2013-03-07:00:00:00,MALE,35.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US
ll5pub5twz,2013-01-15:00:00:00,2013-01-15:05:36:06,2013-01-28:00:00:00,MALE,45.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
c5kc2rr710,2013-01-15:00:00:00,2013-01-15:05:38:55,2013-01-15:00:00:00,FEMALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
z123nud8ft,2013-01-15:00:00:00,2013-01-15:06:22:23,2013-01-17:00:00:00,MALE,42.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
x843f26kop,2013-01-15:00:00:00,2013-01-15:06:36:44,2013-01-16:00:00:00,MALE,26.0,facebook,0,ja,direct,direct,linked,Web,Mac Desktop,Safari,US
6ey7ohfzx8,2013-01-15:00:00:00,2013-01-15:06:54:43,2013-10-03:00:00:00,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
ryxxdwhphw,2013-01-15:00:00:00,2013-01-15:09:09:42,2013-01-15:00:00:00,MALE,65.0,facebook,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,US
m56k3bv1qu,2013-01-15:00:00:00,2013-01-15:09:15:53,2013-04-12:00:00:00,MALE,35.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,IT
s2wp1rx0f6,2013-01-15:00:00:00,2013-01-15:14:18:08,2013-10-01:00:00:00,MALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
55kum2irfv,2013-01-15:00:00:00,2013-01-15:14:22:51,2013-03-21:00:00:00,FEMALE,35.0,basic,0,ko,direct,direct,linked,Web,Windows Desktop,IE,US
kmj2o5h4b0,2013-01-15:00:00:00,2013-01-15:17:30:56,2013-01-15:00:00:00,MALE,45.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
zkvvbdacpt,2013-01-15:00:00:00,2013-01-15:18:44:37,2013-01-15:00:00:00,MALE,38.0,facebook,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,US
5b99769njk,2013-01-15:00:00:00,2013-01-15:18:49:28,2013-01-15:00:00:00,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,IT
6zhkou0fw1,2013-01-15:00:00:00,2013-01-15:19:23:33,2013-01-17:00:00:00,FEMALE,32.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
ean075qxm0,2013-01-15:00:00:00,2013-01-15:20:04:14,2013-01-18:00:00:00,FEMALE,52.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,FR
dhljp5l5an,2013-01-15:00:00:00,2013-01-15:20:17:15,2013-01-31:00:00:00,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
ow59aswe24,2013-01-15:00:00:00,2013-01-15:20:42:43,2013-08-06:00:00:00,FEMALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other
c27lewwbs8,2013-01-15:00:00:00,2013-01-15:21:18:45,2013-03-27:00:00:00,FEMALE,33.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
hbnup1df87,2013-01-15:00:00:00,2013-01-15:21:32:16,2013-01-16:00:00:00,MALE,35.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,US
n98kreqpmu,2013-01-15:00:00:00,2013-01-15:21:57:35,2013-02-05:00:00:00,FEMALE,33.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
f66zsv2j18,2013-01-15:00:00:00,2013-01-15:22:38:24,2013-01-17:00:00:00,FEMALE,42.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
352xoekpbc,2013-01-15:00:00:00,2013-01-15:23:18:49,2013-01-16:00:00:00,MALE,23.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
8gbpiyvm34,2013-01-15:00:00:00,2013-01-15:23:48:54,2013-05-17:00:00:00,FEMALE,23.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NL
nfpxkqzdca,2013-01-16:00:00:00,2013-01-16:00:04:48,2013-01-17:00:00:00,MALE,34.0,basic,0,en,other,other,omg,Web,Windows Desktop,IE,US
bdg5ahtc6b,2013-01-16:00:00:00,2013-01-16:02:06:29,2013-01-19:00:00:00,FEMALE,44.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
yxkzapcu4v,2013-01-16:00:00:00,2013-01-16:02:10:04,2013-01-22:00:00:00,FEMALE,35.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
yfcq4guys4,2013-01-16:00:00:00,2013-01-16:03:47:46,2013-01-17:00:00:00,FEMALE,53.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,FR
fsx6h6rko1,2013-01-16:00:00:00,2013-01-16:04:53:57,2013-01-18:00:00:00,FEMALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
pf3rrs5mhb,2013-01-16:00:00:00,2013-01-16:05:11:55,2013-11-03:00:00:00,MALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
63pbnueb4s,2013-01-16:00:00:00,2013-01-16:06:28:46,2013-01-16:00:00:00,FEMALE,29.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
xbx4s8azp5,2013-01-16:00:00:00,2013-01-16:07:05:46,2013-01-18:00:00:00,MALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
m300zpa727,2013-01-16:00:00:00,2013-01-16:07:43:08,2013-06-04:00:00:00,FEMALE,53.0,facebook,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Chrome,US
v31lxqbt1f,2013-01-16:00:00:00,2013-01-16:08:53:09,2013-01-16:00:00:00,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
z8e347bq6m,2013-01-16:00:00:00,2013-01-16:11:07:20,2013-09-08:00:00:00,MALE,40.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
s5md0xwree,2013-01-27:00:00:00,2013-01-16:14:24:41,2013-01-16:00:00:00,FEMALE,41.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
jf34d9hait,2013-01-16:00:00:00,2013-01-16:17:59:44,2013-01-18:00:00:00,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
102glyd97u,2013-01-16:00:00:00,2013-01-16:18:10:00,2014-01-11:00:00:00,MALE,26.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,other
mo238uuovi,2013-01-16:00:00:00,2013-01-16:18:21:27,2013-01-16:00:00:00,MALE,24.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
z0fm2xjxza,2013-01-16:00:00:00,2013-01-16:18:53:23,2013-01-17:00:00:00,FEMALE,26.0,facebook,0,en,seo,bing,linked,Web,Windows Desktop,IE,US
wvoksak5yn,2013-01-16:00:00:00,2013-01-16:19:19:30,2013-01-25:00:00:00,FEMALE,33.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US
mao4gjz96t,2013-01-16:00:00:00,2013-01-16:19:49:09,2013-11-12:00:00:00,MALE,49.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
6iabpkwvt7,2013-01-16:00:00:00,2013-01-16:20:28:05,2013-01-24:00:00:00,MALE,48.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
07904n83ae,2013-01-16:00:00:00,2013-01-16:21:20:03,2013-04-30:00:00:00,MALE,30.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,CA
lyntrjyki9,2013-01-16:00:00:00,2013-01-16:22:20:15,2013-01-17:00:00:00,MALE,26.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,US
0pdvyvpqfe,2013-01-16:00:00:00,2013-01-16:22:28:04,2013-01-18:00:00:00,MALE,43.0,facebook,0,en,seo,google,omg,Web,Mac Desktop,Safari,US
pgej85lplu,2013-01-16:00:00:00,2013-01-16:23:22:14,2013-01-18:00:00:00,FEMALE,58.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,ES
we9w7jxpze,2013-01-17:00:00:00,2013-01-17:00:06:20,2013-03-05:00:00:00,MALE,22.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
p9w46malus,2013-01-17:00:00:00,2013-01-17:00:07:53,2014-01-13:00:00:00,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
